,DATE,NAME,TAVG,TMIN,TMAX
411,1967.0,ID,7.942916666666666,0.4373,15.528529411764707
412,1968.0,ID,7.155161290322582,-0.315,14.616421052631578
413,1969.0,ID,7.434077669902913,-0.36342592592592593,15.198095238095238
414,1970.0,ID,7.176666666666667,-0.07317307692307694,14.505049504950495
415,1971.0,ID,6.940943396226415,-0.3841964285714286,14.158504672897196
416,1972.0,ID,7.089081632653062,-0.1371,14.336161616161617
417,1973.0,ID,7.717272727272728,0.3413333333333333,15.062045454545455
418,1974.0,ID,7.616105263157895,0.08929292929292929,15.1975
419,1975.0,ID,6.703655913978495,-0.28393939393939394,13.679787234042553
420,1976.0,ID,7.264949494949495,-0.5476699029126214,15.015
421,1977.0,ID,7.781566265060241,0.32209302325581396,15.26729411764706
422,1978.0,ID,7.362727272727272,0.08911111111111113,14.654347826086957
423,1979.0,ID,7.387435897435898,-0.29500000000000004,14.981219512195123
424,1980.0,ID,8.112077922077923,1.0226923076923076,15.121645569620254
425,1981.0,ID,8.580120481927711,1.2171111111111113,15.846136363636363
426,1982.0,ID,6.507419354838709,-0.4217808219178082,13.61986301369863
427,1983.0,ID,7.413965517241379,0.7194202898550724,14.371594202898551
428,1984.0,ID,6.562835820895522,-0.5457333333333333,13.590714285714286
429,1985.0,ID,5.805373134328358,-1.8543661971830985,13.405652173913044
430,1986.0,ID,8.199041095890411,0.8762666666666666,15.5208
431,1987.0,ID,8.227733333333333,0.2864,16.19
432,1988.0,ID,8.34972602739726,0.6726666666666667,16.0408
433,1989.0,ID,7.314935064935065,-0.09075949367088605,14.771282051282052
434,1990.0,ID,7.806986301369863,0.03205128205128208,15.537297297297297
435,1991.0,ID,7.534492753623188,0.1124,14.935142857142857
436,1992.0,ID,8.930285714285715,1.12320987654321,16.57766233766234
437,1993.0,ID,6.605441176470588,-0.3725675675675676,13.54108108108108
438,1994.0,ID,8.456666666666667,0.9379220779220779,15.708666666666668
439,1995.0,ID,7.902258064516129,0.8497183098591549,14.969375
440,1996.0,ID,7.86,0.8103389830508475,14.974406779661017
441,1997.0,ID,7.910566037735849,1.0080701754385966,14.759833333333335
442,1998.0,ID,8.528363636363636,1.6561904761904762,15.420634920634921
443,1999.0,ID,8.09421052631579,0.8247619047619048,15.294776119402986
444,2000.0,ID,7.733191489361702,0.8642592592592593,14.887192982456142
445,2001.0,ID,8.190377358490565,0.655625,15.642063492063492
446,2002.0,ID,7.567169811320754,0.44063492063492066,14.652857142857142
447,2003.0,ID,9.333888888888888,2.2067241379310345,16.483636363636364
448,2004.0,ID,8.400816326530611,1.3176363636363637,15.224310344827586
449,2005.0,ID,7.5938888888888885,0.5301612903225807,14.7790625
